53.490453,-113.550193
53.490379,-113.555864
53.490682,-113.556098
53.490768,-113.555631
53.491881,-113.556046
53.492663,-113.558154
53.494306,-113.558189
53.495296,-113.557540
53.495298,-113.552542
53.493943,-113.552445
53.493831,-113.550176
